english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
firm,She joined a prestigious law firm after graduating from law school.,회사; 확고한,그녀는 법학대학원 졸업 후 유명 법률 사무소에 입사했다.,会社; 確固とした,彼女はロースクール卒業後、名門の法律事務所に入った。,公司; 坚定的,她从法学院毕业后加入了一家知名律师事务所。,empresa; firma,Ella se unió a un prestigioso bufete de abogados tras graduarse de la facultad de derecho.,công ty; vững chắc,Công ty luật là một trong những công ty uy tín nhất trong thành phố.,บริษัท; มั่นคง,สำนักงานกฎหมายเป็นหนึ่งในบริษัทที่มีชื่อเสียงที่สุดในเมือง,perusahaan; firma; tegas,Firma hukum tersebut adalah salah satu yang paling bereputasi di kota.
fiscal,The company's fiscal year ends on the thirty-first of March.,재정의; 회계의,회사의 회계 연도는 3월 31일에 끝난다.,財政の; 会計の,会社の会計年度は3月31日に終了する。,财政的; 财务的,公司的财政年度于三月三十一日结束。,fiscal; del ejercicio,El año fiscal de la empresa termina el treinta y uno de marzo.,tài khóa,Năm tài khóa kết thúc vào tháng Ba đối với hầu hết các công ty Nhật Bản.,ทางการคลัง,ปีงบประมาณสิ้นสุดในเดือนมีนาคมสำหรับบริษัทญี่ปุ่นส่วนใหญ่,fiskal,Tahun fiskal berakhir pada bulan Maret untuk sebagian besar perusahaan Jepang.
flexible,The company offers flexible working hours to improve work-life balance.,유연한; 융통성 있는,회사는 일과 삶의 균형 개선을 위해 유연한 근무 시간을 제공한다.,柔軟な,会社はワークライフバランスの改善のために柔軟な勤務時間を提供している。,灵活的,公司提供弹性工作时间以改善工作与生活的平衡。,flexible; adaptable,La empresa ofrece horarios de trabajo flexibles para mejorar el equilibrio entre vida laboral y personal.,linh hoạt,Công ty cung cấp giờ làm việc linh hoạt cho nhân viên có gia đình.,ยืดหยุ่น,บริษัทเสนอเวลาทำงานที่ยืดหยุ่นสำหรับพนักงานที่มีครอบครัว,fleksibel,Perusahaan menawarkan jam kerja fleksibel bagi karyawan yang memiliki keluarga.
fluctuate,Stock prices tend to fluctuate during periods of economic uncertainty.,변동하다,주가는 경제 불확실성 기간에 변동하는 경향이 있다.,変動する,株価は経済の不確実な時期に変動する傾向がある。,波动,股票价格在经济不确定时期往往会波动。,fluctuar; variar,Los precios de las acciones tienden a fluctuar durante períodos de incertidumbre económica.,dao động; biến động,Giá cổ phiếu có xu hướng dao động theo điều kiện thị trường.,ผันผวน,ราคาหุ้นมีแนวโน้มผันผวนตามสภาวะตลาด,berfluktuasi; berubah-ubah,Harga saham cenderung berfluktuasi sesuai kondisi pasar.
forecast,Analysts forecast a five percent growth in revenue for next year.,예측하다; 예보,분석가들은 내년 매출 5% 성장을 전망했다.,予測する; 予報,アナリストは来年の売上が5％成長すると予測している。,预测; 预报,分析师预测明年收入将增长百分之五。,pronosticar; prever,Los analistas prevén un crecimiento del cinco por ciento en los ingresos para el próximo año.,dự báo,Bộ phận bán hàng đã dự báo doanh thu tăng mười lăm phần trăm.,พยากรณ์; คาดการณ์,แผนกขายคาดการณ์ว่ารายได้จะเพิ่มขึ้นสิบห้าเปอร์เซ็นต์,prakiraan; meramalkan,Departemen penjualan memperkirakan peningkatan pendapatan lima belas persen.
formal,All attendees are expected to wear formal attire to the gala.,공식적인; 정식의,모든 참석자는 갈라에 정장을 착용해야 한다.,正式な; フォーマルな,出席者全員がガラパーティーにフォーマルな服装を着用することが求められる。,正式的,所有出席者预计将穿正式着装参加晚会。,formal,Se espera que todos los asistentes vistan ropa formal para la gala.,chính thức; trang trọng,Trang phục chính thức là bắt buộc trong buổi lễ trao giải hàng năm.,เป็นทางการ,การแต่งกายแบบทางการเป็นข้อบังคับในพิธีมอบรางวัลประจำปี,formal; resmi,Pakaian formal wajib dikenakan pada upacara penghargaan tahunan.
format,Please save the report in PDF format before sending it out.,형식; 서식,보고서를 보내기 전에 PDF 형식으로 저장해 주세요.,フォーマット; 形式,報告書を送る前にPDF形式で保存してください。,格式; 形式,请在发送前将报告保存为PDF格式。,formato; forma,"Por favor, guarde el informe en formato PDF antes de enviarlo.",định dạng,Vui lòng gửi báo cáo theo định dạng đã yêu cầu.,รูปแบบ,กรุณาส่งรายงานในรูปแบบที่กำหนด,membentuk; Format,Harap simpan laporan dalam format PDF sebelum mengirimkannya.
former,The former CEO still serves as an advisor to the board.,이전의; 전임의,전임 CEO는 여전히 이사회 고문 역할을 하고 있다.,前の; 以前の,前CEOは依然として取締役会のアドバイザーを務めている。,以前的; 前任的,前任首席执行官仍担任董事会顾问。,anterior; ex,El ex director ejecutivo todavía actúa como asesor de la junta.,trước đây; cũ,Giám đốc điều hành cũ đã thành lập công ty khởi nghiệp của riêng mình.,อดีต; ก่อนหน้า,ซีอีโอคนก่อนก่อตั้งสตาร์ทอัพของตัวเอง,mantan; sebelumnya,Mantan CEO mendirikan startup-nya sendiri.
formula,The company developed a new formula for calculating employee bonuses.,공식; 방법,회사는 직원 보너스 산정을 위한 새로운 공식을 개발했다.,公式; 方法,会社は従業員ボーナスを計算するための新しい公式を開発した。,公式; 方案,公司制定了计算员工奖金的新公式。,fórmula; método,La empresa desarrolló una nueva fórmula para calcular los bonos de los empleados.,công thức,Công ty đã phát triển một công thức mới để tính toán tiền thưởng nhân viên.,สูตร,บริษัทพัฒนาสูตรใหม่สำหรับคำนวณโบนัสพนักงาน,formula; rumus,Perusahaan mengembangkan formula baru untuk menghitung bonus karyawan.
forth,The manager set forth clear guidelines for the restructuring process.,앞으로; 이후로,매니저는 구조조정 과정에 대한 명확한 지침을 제시했다.,前へ; 以後,マネージャーはリストラプロセスに関する明確なガイドラインを示した。,向前; 往后,经理就重组流程提出了明确的指导方针。,hacia adelante; en lo sucesivo,El gerente estableció directrices claras para el proceso de reestructuración.,trở đi; phía trước,"Kể từ ngày mai trở đi, chính sách mới sẽ có hiệu lực.",ออกไป; เป็นต้นไป,ตั้งแต่พรุ่งนี้เป็นต้นไป นโยบายใหม่จะมีผลบังคับใช้,seterusnya; ke depan,"Mulai besok dan seterusnya, kebijakan baru akan berlaku."
fortune,The tech billionaire built a fortune by investing in cloud computing.,재산; 행운,그 기술 억만장자는 클라우드 컴퓨팅에 투자하여 재산을 모았다.,財産; 幸運,その IT長者はクラウドコンピューティングへの投資で財を築いた。,财富; 运气,这位科技亿万富翁通过投资云计算积累了巨额财富。,fortuna; riqueza,El magnate tecnológico construyó una fortuna invirtiendo en computación en la nube.,tài sản lớn; may mắn,Ông ấy đã kiếm được khối tài sản lớn từ các khoản đầu tư bất động sản.,โชคลาภ; ทรัพย์สมบัติ,เขาสร้างทรัพย์สมบัติจากการลงทุนด้านอสังหาริมทรัพย์,kekayaan; keberuntungan,Dia membangun kekayaan dari investasi properti.
