cognition,"Higher-order cognition distinguishes humans from most other species.",인지,"고차원적 인지는 인간을 대부분의 다른 종과 구별한다.",認知,高次の認知は人間を他のほとんどの種と区別する。,认知,高级认知将人类与大多数其他物种区分开来。,cognición,La cognición de orden superior distingue a los humanos de la mayoría de las otras especies.,nhận thức,Nhận thức bậc cao phân biệt con người với hầu hết các loài khác.,การรับรู้,การรับรู้ขั้นสูงทำให้มนุษย์แตกต่างจากสิ่งมีชีวิตอื่นส่วนใหญ่,kognisi,Kognisi tingkat tinggi membedakan manusia dari kebanyakan spesies lain.
pellucid,"The professor's pellucid explanation made even the most abstract concepts accessible.",명쾌한,"교수의 명쾌한 설명은 가장 추상적인 개념조차 이해하기 쉽게 만들었다.",明晰な,教授の明晰な説明は最も抽象的な概念でさえ理解しやすくした。,清晰的,教授清晰的解释使最抽象的概念也变得容易理解。,diáfano,La explicación diáfana del profesor hizo accesibles incluso los conceptos más abstractos.,rõ ràng,Lời giải thích rõ ràng của giáo sư khiến ngay cả những khái niệm trừu tượng nhất cũng dễ tiếp cận.,แจ่มแจ้ง,คำอธิบายที่แจ่มแจ้งของศาสตราจารย์ทำให้แม้แต่แนวคิดที่เป็นนามธรรมที่สุดก็เข้าถึงได้,jernih,Penjelasan jernih sang profesor membuat bahkan konsep paling abstrak sekalipun mudah dipahami.
mercurial,"Her mercurial temperament made it impossible to predict how she would react.",변덕스러운,"그녀의 변덕스러운 기질은 그녀가 어떻게 반응할지 예측하는 것을 불가능하게 만들었다.",気まぐれな,彼女の気まぐれな気質は彼女がどう反応するか予測することを不可能にした。,善变的,她善变的性格使人无法预测她会如何反应。,mercurial,Su temperamento mercurial hacía imposible predecir cómo reaccionaría.,hay thay đổi,Tính khí hay thay đổi của cô ấy khiến không thể đoán trước cô ấy sẽ phản ứng thế nào.,อารมณ์แปรปรวน,อารมณ์แปรปรวนของเธอทำให้ไม่สามารถคาดเดาได้ว่าเธอจะตอบสนองอย่างไร,berubah-ubah,Temperamennya yang berubah-ubah membuat mustahil untuk memprediksi bagaimana dia akan bereaksi.
commensurate,"The salary offered should be commensurate with the candidate's experience and qualifications.",상응하는,"제시된 급여는 후보자의 경험과 자격에 상응해야 한다.",相応の,提示される給与は候補者の経験と資格に相応であるべきである。,相称的,提供的薪资应与候选人的经验和资质相称。,proporcional,El salario ofrecido debe ser proporcional a la experiencia y las calificaciones del candidato.,tương xứng,Mức lương đề xuất nên tương xứng với kinh nghiệm và trình độ của ứng viên.,สมน้ำสมเนื้อ,เงินเดือนที่เสนอควรสมน้ำสมเนื้อกับประสบการณ์และคุณสมบัติของผู้สมัคร,sepadan,Gaji yang ditawarkan harus sepadan dengan pengalaman dan kualifikasi kandidat.
acquiesce,"Under mounting pressure the board had no choice but to acquiesce to the shareholders' demands.",묵인하다,"점점 커지는 압력 아래 이사회는 주주들의 요구에 묵인할 수밖에 없었다.",黙認する,高まる圧力の下で取締役会は株主の要求に黙認せざるを得なかった。,默许,在越来越大的压力下董事会别无选择只能默许股东的要求。,acceder,"Bajo la presión creciente, la junta no tuvo más remedio que acceder a las demandas de los accionistas.",chấp nhận,Dưới áp lực ngày càng tăng hội đồng quản trị không có lựa chọn nào khác ngoài chấp nhận yêu cầu của các cổ đông.,ยินยอม,ภายใต้แรงกดดันที่เพิ่มขึ้นคณะกรรมการไม่มีทางเลือกนอกจากยินยอมต่อข้อเรียกร้องของผู้ถือหุ้น,menyetujui,Di bawah tekanan yang meningkat dewan tidak punya pilihan selain menyetujui tuntutan pemegang saham.
deleterious,"Prolonged exposure to screen light has deleterious effects on sleep quality.",해로운,"장시간 화면 빛에 노출되면 수면의 질에 해로운 영향을 미친다.",有害な,長時間のスクリーンライトへの暴露は睡眠の質に有害な影響を与える。,有害的,长时间暴露在屏幕光下对睡眠质量有害。,deletéreo,La exposición prolongada a la luz de pantalla tiene efectos deletéreos en la calidad del sueño.,có hại,Tiếp xúc kéo dài với ánh sáng màn hình có tác dụng có hại đối với chất lượng giấc ngủ.,เป็นอันตราย,การสัมผัสแสงหน้าจอเป็นเวลานานมีผลเป็นอันตรายต่อคุณภาพการนอน,merugikan,Paparan berkepanjangan terhadap cahaya layar memiliki efek merugikan pada kualitas tidur.
vociferous,"Vociferous opposition from local residents halted the construction of the landfill.",시끄러운; 목소리 높은,"지역 주민들의 목소리 높은 반대가 매립지 건설을 중단시켰다.",声高な,地元住民の声高な反対が埋め立て地の建設を阻止した。,激烈的,当地居民的激烈反对阻止了垃圾填埋场的建设。,vociferante,La oposición vociferante de los residentes locales detuvo la construcción del vertedero.,phản đối mạnh mẽ,Sự phản đối mạnh mẽ từ cư dân địa phương đã ngăn chặn việc xây dựng bãi chôn lấp.,ส่งเสียงดัง,การคัดค้านอย่างส่งเสียงดังจากชาวบ้านในพื้นที่ทำให้หยุดการก่อสร้างหลุมฝังกลบ,vokal,Oposisi vokal dari penduduk setempat menghentikan pembangunan tempat pembuangan sampah.
precarious,"The precarious state of the economy left millions of families uncertain about their future.",불안정한,"경제의 불안정한 상태는 수백만 가정의 미래를 불확실하게 만들었다.",不安定な,経済の不安定な状態は何百万もの家族の将来を不確実なものにした。,岌岌可危的,经济岌岌可危的状态使数百万家庭对未来感到不确定。,precario,El estado precario de la economía dejó a millones de familias inciertas sobre su futuro.,bấp bênh,Tình trạng bấp bênh của nền kinh tế khiến hàng triệu gia đình không chắc chắn về tương lai.,ล่อแหลม,สภาพเศรษฐกิจที่ล่อแหลมทำให้ครอบครัวหลายล้านครอบครัวไม่แน่ใจเกี่ยวกับอนาคต,genting,Keadaan ekonomi yang genting membuat jutaan keluarga tidak pasti tentang masa depan mereka.
duplicity,"The diplomat's duplicity was revealed when classified cables were leaked to the press.",이중성,"기밀 전문이 언론에 유출되면서 외교관의 이중성이 드러났다.",二枚舌,機密公電が報道機関に漏洩されたとき外交官の二枚舌が露呈した。,口是心非,当机密电报被泄露给媒体时外交官的口是心非被揭露了。,duplicidad,La duplicidad del diplomático fue revelada cuando cables clasificados se filtraron a la prensa.,lật lọng,Sự lật lọng của nhà ngoại giao bị phơi bày khi các bức điện mật bị rò rỉ cho báo chí.,ความหน้าซื่อใจคด,ความหน้าซื่อใจคดของนักการทูตถูกเปิดเผยเมื่อสายลับถูกรั่วไหลไปยังสื่อ,bermuka dua,Sikap bermuka dua diplomat tersebut terungkap ketika kawat rahasia bocor ke pers.
verisimilitude,"The novel achieved remarkable verisimilitude through meticulous historical research.",사실성; 진실다움,"그 소설은 세심한 역사적 연구를 통해 놀라운 사실성을 달성했다.",真実味,その小説は綿密な歴史的調査によって驚くべき真実味を達成した。,逼真性,这部小说通过细致的历史研究达到了惊人的逼真性。,verosimilitud,La novela logró una notable verosimilitud a través de una meticulosa investigación histórica.,tính chân thực,Cuốn tiểu thuyết đạt được tính chân thực đáng chú ý thông qua nghiên cứu lịch sử tỉ mỉ.,ความสมจริง,นวนิยายบรรลุความสมจริงอย่างน่าทึ่งผ่านการวิจัยทางประวัติศาสตร์อย่างพิถีพิถัน,kemiripan dengan kenyataan,Novel tersebut mencapai kemiripan dengan kenyataan yang luar biasa melalui penelitian sejarah yang teliti.
circumscribe,"The constitution was designed to circumscribe the powers of the executive branch.",제한하다,"헌법은 행정부의 권한을 제한하도록 설계되었다.",制限する,憲法は行政府の権限を制限するように設計された。,限制,宪法旨在限制行政部门的权力。,circunscribir,La constitución fue diseñada para circunscribir los poderes del poder ejecutivo.,giới hạn,Hiến pháp được thiết kế để giới hạn quyền lực của nhánh hành pháp.,จำกัด,รัฐธรรมนูญถูกออกแบบมาเพื่อจำกัดอำนาจของฝ่ายบริหาร,membatasi,Konstitusi dirancang untuk membatasi kekuasaan cabang eksekutif.
