english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
monitor,The teaching assistant will monitor the students during the exam.,감시하다,조교는 시험 동안 학생들을 감시할 것이다.,監視する,ティーチングアシスタントは試験中に学生を監視する。,监督,助教将在考试期间监督学生。,supervisar,El asistente de enseñanza supervisará a los estudiantes durante el examen.,giám sát,Trợ giảng sẽ giám sát sinh viên trong suốt kỳ thi.,เฝ้าดู,ผู้ช่วยสอนจะเฝ้าดูนักศึกษาระหว่างการสอบ,mengawasi,Asisten pengajar akan mengawasi mahasiswa selama ujian.
motive,The criminology course examined the motives behind criminal behavior.,동기,범죄학 과정은 범죄 행동 뒤의 동기를 검토했다.,動機,犯罪学のコースは犯罪行為の背後にある動機を検討した。,动机,犯罪学课程研究了犯罪行为背后的动机。,motivo,El curso de criminología examinó los motivos detrás del comportamiento criminal.,động cơ,Khóa tội phạm học đã xem xét động cơ đằng sau hành vi phạm tội.,แรงจูงใจ,วิชาอาชญาวิทยาศึกษาแรงจูงใจเบื้องหลังพฤติกรรมอาชญากรรม,motif,Mata kuliah kriminologi memeriksa motif di balik perilaku kriminal.
mutual,There was a mutual agreement between the student and the advisor on the thesis topic.,상호의,학생과 지도교수 사이에 논문 주제에 대한 상호 합의가 있었다.,相互の,学生とアドバイザーの間で論文のトピックについて相互の合意があった。,相互的,学生和导师就论文题目达成了相互协议。,mutuo,Hubo un acuerdo mutuo entre el estudiante y el asesor sobre el tema de la tesis.,chung,Có một thỏa thuận chung giữa sinh viên và cố vấn về chủ đề luận văn.,ร่วมกัน,มีข้อตกลงร่วมกันระหว่างนักศึกษากับอาจารย์ที่ปรึกษาเกี่ยวกับหัวข้อวิทยานิพนธ์,bersama,Ada kesepakatan bersama antara mahasiswa dan pembimbing tentang topik tesis.
network,Building a professional network is valuable for career development.,네트워크,전문적인 네트워크를 구축하는 것은 경력 개발에 가치가 있다.,ネットワーク,プロフェッショナルなネットワークを構築することはキャリア開発に貴重である。,人脉,建立专业人脉对职业发展很有价值。,red,Construir una red profesional es valioso para el desarrollo profesional.,mạng lưới,Xây dựng mạng lưới chuyên nghiệp rất có giá trị cho sự phát triển nghề nghiệp.,เครือข่าย,การสร้างเครือข่ายวิชาชีพมีคุณค่าสำหรับการพัฒนาอาชีพ,jaringan,Membangun jaringan profesional sangat berharga untuk pengembangan karir.
neutral,The moderator remained neutral during the class debate.,중립적인,사회자는 수업 토론 중에 중립적인 태도를 유지했다.,中立の,司会者はクラスの討論中に中立を保った。,中立的,主持人在课堂辩论中保持中立。,neutral,El moderador permaneció neutral durante el debate de clase.,trung lập,Người điều phối giữ thái độ trung lập trong suốt cuộc tranh luận.,เป็นกลาง,ผู้ดำเนินรายการเป็นกลางระหว่างการอภิปรายในชั้นเรียน,netral,Moderator tetap netral selama debat kelas.
nevertheless,"The experiment had limitations; nevertheless, the findings were significant.",그럼에도 불구하고,실험에는 한계가 있었다. 그럼에도 불구하고 결과는 의미가 있었다.,それにもかかわらず,実験には限界があった。それにもかかわらず結果は重要であった。,然而,实验存在局限性；然而，研究结果是有意义的。,sin embargo,"El experimento tenía limitaciones; sin embargo, los hallazgos fueron significativos.",tuy nhiên,"Thí nghiệm có hạn chế; tuy nhiên, các phát hiện rất có ý nghĩa.",อย่างไรก็ตาม,การทดลองมีข้อจำกัด อย่างไรก็ตามผลการค้นพบมีนัยสำคัญ,namun demikian,Eksperimen memiliki keterbatasan; namun demikian temuannya signifikan.
norm,Academic integrity is an important norm in university culture.,규범,학문적 성실성은 대학 문화에서 중요한 규범이다.,規範,学術的誠実さは大学文化における重要な規範である。,规范,学术诚信是大学文化中的一项重要规范。,norma,La integridad académica es una norma importante en la cultura universitaria.,chuẩn mực,Liêm chính học thuật là chuẩn mực quan trọng trong văn hóa đại học.,บรรทัดฐาน,ความซื่อสัตย์ทางวิชาการเป็นบรรทัดฐานที่สำคัญในวัฒนธรรมมหาวิทยาลัย,norma,Integritas akademik adalah norma penting dalam budaya universitas.
normal,It is normal to feel nervous before giving a presentation in class.,정상적인,수업에서 발표하기 전에 긴장감을 느끼는 것은 정상적이다.,普通の,授業でプレゼンテーションをする前に緊張するのは普通のことである。,正常的,在课堂上做报告前感到紧张是正常的。,normal,Es normal sentirse nervioso antes de dar una presentación en clase.,bình thường,Cảm thấy lo lắng trước khi thuyết trình trong lớp là bình thường.,ปกติ,เป็นเรื่องปกติที่จะรู้สึกประหม่าก่อนนำเสนอในชั้นเรียน,normal,Merasa gugup sebelum presentasi di kelas adalah hal yang normal.
notable,The university has several notable alumni in the field of medicine.,주목할 만한,대학에는 의학 분야에서 주목할 만한 여러 졸업생이 있다.,注目すべき,大学には医学分野で注目すべき卒業生が数人いる。,著名的,该大学在医学领域有几位著名的校友。,notable,La universidad tiene varios exalumnos notables en el campo de la medicina.,đáng chú ý,Trường đại học có một số cựu sinh viên đáng chú ý trong lĩnh vực y học.,โดดเด่น,มหาวิทยาลัยมีศิษย์เก่าที่โดดเด่นหลายคนในสาขาแพทยศาสตร์,terkenal,Universitas ini memiliki beberapa alumni terkenal di bidang kedokteran.
notion,The notion that learning styles affect performance is widely debated.,개념,학습 스타일이 성과에 영향을 미친다는 개념은 널리 논의되고 있다.,概念,学習スタイルがパフォーマンスに影響するという概念は広く議論されている。,观念,学习风格影响表现的观念广受争议。,noción,La noción de que los estilos de aprendizaje afectan el rendimiento es ampliamente debatida.,quan niệm,Quan niệm rằng phong cách học tập ảnh hưởng đến kết quả được tranh luận rộng rãi.,แนวคิด,แนวคิดที่ว่ารูปแบบการเรียนรู้ส่งผลต่อผลการเรียนถูกถกเถียงอย่างกว้างขวาง,gagasan,Gagasan bahwa gaya belajar mempengaruhi kinerja diperdebatkan secara luas.
