english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
continue,Please continue reading from page ten.,계속하다,10페이지부터 계속 읽어 주세요.,続ける,10ページから読み続けてください。,继续,请从第十页继续阅读。,continuar,Continúa leyendo desde la página diez.,tiếp tục,Hãy tiếp tục đọc từ trang mười.,ดำเนินต่อ,กรุณาอ่านต่อจากหน้าสิบ,melanjutkan,Lanjutkan membaca dari halaman sepuluh.
contribute,She contributes money to charity every year.,기여하다,그녀는 매년 자선단체에 돈을 기부한다.,貢献する,彼女は毎年慈善団体に寄付している。,贡献,她每年向慈善机构捐款。,contribuir,Ella contribuye dinero a la caridad cada año.,đóng góp,Cô ấy đóng góp tiền cho từ thiện mỗi năm.,สนับสนุน,เธอบริจาคเงินให้การกุศลทุกปี,berkontribusi,Dia berkontribusi uang untuk amal setiap tahun.
control,You need to control your spending.,통제하다,지출을 통제해야 한다.,制御する,支出を制御する必要がある。,控制,你需要控制开支。,controlar,Necesitas controlar tus gastos.,kiểm soát,Bạn cần kiểm soát chi tiêu.,ควบคุม,คุณต้องควบคุมการใช้จ่าย,mengendalikan,Anda perlu mengendalikan pengeluaran.
convenient,The shop is in a very convenient location.,편리한,그 가게는 매우 편리한 위치에 있다.,便利な,その店はとても便利な場所にある。,方便的,这家店位于非常方便的位置。,conveniente,La tienda está en una ubicación conveniente.,thuận tiện,Cửa hàng ở vị trí rất thuận tiện.,สะดวก,ร้านอยู่ในทำเลที่สะดวกมาก,nyaman,Toko itu berada di lokasi yang nyaman.
conversation,We had a long conversation about the future.,대화,우리는 미래에 대해 긴 대화를 나눴다.,会話,将来について長い会話をした。,对话,我们进行了一次关于未来的长谈。,conversación,Tuvimos una larga conversación sobre el futuro.,cuộc trò chuyện,Chúng tôi đã có cuộc trò chuyện dài về tương lai.,การสนทนา,เรามีการสนทนายาวนานเกี่ยวกับอนาคต,percakapan,Kami melakukan percakapan panjang tentang masa depan.
convince,She convinced me to join the gym.,설득하다,그녀는 나를 헬스장에 등록하도록 설득했다.,説得する,彼女は私をジムに入会するよう説得した。,说服,她说服我去健身房。,convencer,Ella me convenció de unirme al gimnasio.,thuyết phục,Cô ấy đã thuyết phục tôi tham gia phòng gym.,โน้มน้าว,เธอโน้มน้าวให้ฉันสมัครยิม,meyakinkan,Dia meyakinkan saya untuk bergabung dengan gym.
cooperate,The two countries agreed to cooperate.,협력하다,두 나라가 협력하기로 합의했다.,協力する,両国は協力することに合意した。,合作,两国同意合作。,cooperar,Los dos países acordaron cooperar.,hợp tác,Hai nước đã đồng ý hợp tác.,ร่วมมือ,สองประเทศตกลงที่จะร่วมมือกัน,bekerja sama,Kedua negara setuju untuk bekerja sama.
correct,Your answer is correct.,올바른,당신의 답은 맞습니다.,正しい,あなたの答えは正しいです。,正确的,你的答案是正确的。,correcto,Tu respuesta es correcta.,đúng,Câu trả lời của bạn đúng rồi.,ถูกต้อง,คำตอบของคุณถูกต้อง,benar,Jawaban Anda benar.
cost,The cost of living has increased this year.,비용,올해 생활비가 올랐다.,費用,今年は生活費が上がった。,费用,今年的生活成本增加了。,costo,El costo de vida ha aumentado este año.,chi phí,Chi phí sinh hoạt đã tăng năm nay.,ค่าใช้จ่าย,ค่าครองชีพเพิ่มขึ้นในปีนี้,biaya,Biaya hidup telah meningkat tahun ini.
courage,It takes courage to speak in public.,용기,대중 앞에서 말하려면 용기가 필요하다.,勇気,人前で話すには勇気がいる。,勇气,在公众面前发言需要勇气。,valor,Se necesita valor para hablar en público.,sự can đảm,Cần sự can đảm để nói trước công chúng.,ความกล้าหาญ,ต้องใช้ความกล้าหาญในการพูดในที่สาธารณะ,keberanian,Dibutuhkan keberanian untuk berbicara di depan umum.
create,Artists create beautiful works of art.,만들다,예술가들은 아름다운 예술 작품을 만든다.,創造する,芸術家は美しい芸術作品を創造する。,创造,艺术家创造美丽的艺术作品。,crear,Los artistas crean hermosas obras de arte.,tạo ra,Các nghệ sĩ tạo ra những tác phẩm nghệ thuật đẹp.,สร้างสรรค์,ศิลปินสร้างสรรค์ผลงานศิลปะที่สวยงาม,menciptakan,Seniman menciptakan karya seni yang indah.
creative,She is a very creative designer.,창의적인,그녀는 매우 창의적인 디자이너이다.,創造的な,彼女はとても創造的なデザイナーだ。,有创意的,她是一个非常有创意的设计师。,creativo,Ella es una diseñadora muy creativa.,sáng tạo,Cô ấy là nhà thiết kế rất sáng tạo.,สร้างสรรค์,เธอเป็นนักออกแบบที่สร้างสรรค์มาก,kreatif,Dia adalah desainer yang sangat kreatif.
crisis,The country is facing an economic crisis.,위기,나라가 경제 위기에 직면하고 있다.,危機,国は経済危機に直面している。,危机,该国正面临经济危机。,crisis,El país enfrenta una crisis económica.,khủng hoảng,Đất nước đang đối mặt khủng hoảng kinh tế.,วิกฤต,ประเทศกำลังเผชิญวิกฤตเศรษฐกิจ,krisis,Negara ini menghadapi krisis ekonomi.
crowd,A large crowd gathered in the square.,군중,큰 군중이 광장에 모였다.,群衆,大勢の人が広場に集まった。,人群,一大群人聚集在广场上。,multitud,Una gran multitud se reunió en la plaza.,đám đông,Một đám đông lớn tập trung ở quảng trường.,ฝูงชน,ฝูงชนจำนวนมากมารวมตัวกันที่จัตุรัส,kerumunan,Kerumunan besar berkumpul di alun-alun.
curious,Children are naturally curious about the world.,호기심 많은,아이들은 세상에 대해 자연스럽게 호기심이 많다.,好奇心旺盛な,子どもは世界について好奇心旺盛だ。,好奇的,孩子们天生对世界充满好奇。,curioso,Los niños son naturalmente curiosos.,tò mò,Trẻ em tự nhiên tò mò về thế giới.,อยากรู้,เด็กๆ มีความอยากรู้เกี่ยวกับโลกโดยธรรมชาติ,ingin tahu,Anak-anak secara alami ingin tahu tentang dunia.
current,What is the current exchange rate?,현재의,현재 환율이 어떻게 되나요?,現在の,現在の為替レートはいくらですか？,当前的,目前的汇率是多少？,actual,¿Cuál es el tipo de cambio actual?,hiện tại,Tỷ giá hối đoái hiện tại là bao nhiêu?,ปัจจุบัน,อัตราแลกเปลี่ยนปัจจุบันเท่าไหร่,saat ini,Berapa nilai tukar saat ini?
custom,It is a custom to bow in Japan.,관습,일본에서는 절하는 것이 관습이다.,習慣,日本ではお辞儀をするのが習慣だ。,习俗,在日本鞠躬是一种习俗。,costumbre,Es una costumbre hacer reverencia en Japón.,phong tục,Cúi chào là phong tục ở Nhật Bản.,ประเพณี,การโค้งคำนับเป็นประเพณีในญี่ปุ่น,kebiasaan,Membungkuk adalah kebiasaan di Jepang.
damage,The storm caused serious damage to the roof.,손상,폭풍우가 지붕에 심각한 손상을 입혔다.,損害,嵐は屋根に深刻な損害を与えた。,损坏,暴风雨对屋顶造成了严重损坏。,daño,La tormenta causó daños graves al techo.,thiệt hại,Bão đã gây thiệt hại nghiêm trọng cho mái nhà.,ความเสียหาย,พายุสร้างความเสียหายร้ายแรงให้กับหลังคา,kerusakan,Badai menyebabkan kerusakan serius pada atap.
danger,Swimming in this river is dangerous.,위험,이 강에서 수영하는 것은 위험하다.,危険,この川で泳ぐのは危険だ。,危险,在这条河里游泳很危险。,peligro,Nadar en este río es peligroso.,nguy hiểm,Bơi ở con sông này rất nguy hiểm.,อันตราย,การว่ายน้ำในแม่น้ำนี้เป็นอันตราย,bahaya,Berenang di sungai ini berbahaya.
deal,We made a deal with the supplier.,거래,우리는 공급업체와 거래를 했다.,取引,サプライヤーと取引をした。,交易,我们和供应商达成了交易。,trato,Hicimos un trato con el proveedor.,thỏa thuận,Chúng tôi đã đạt thỏa thuận với nhà cung cấp.,ข้อตกลง,เราทำข้อตกลงกับซัพพลายเออร์,kesepakatan,Kami membuat kesepakatan dengan pemasok.
