english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
obtain,Students can obtain a degree in three years.,얻다,학생들은 3년 만에 학위를 얻을 수 있다.,取得する,学生は3年で学位を取得できる。,获得,学生可以在三年内获得学位。,obtener,Los estudiantes pueden obtener un título en tres años.,đạt được,Sinh viên có thể đạt được bằng cấp trong ba năm.,ได้รับ,นักศึกษาสามารถได้รับปริญญาในสามปี,memperoleh,Mahasiswa dapat memperoleh gelar dalam tiga tahun.
obvious,The answer to the question is obvious.,명백한,그 질문에 대한 답은 명백하다.,明らかな,その質問の答えは明らかだ。,明显的,这个问题的答案是显而易见的。,obvio,La respuesta a la pregunta es obvia.,hiển nhiên,Câu trả lời cho câu hỏi là hiển nhiên.,ชัดเจน,คำตอบของคำถามนั้นชัดเจน,jelas,Jawaban atas pertanyaan itu jelas.
occupy,The building is occupied by several departments.,차지하다,그 건물은 여러 부서가 차지하고 있다.,占める,その建物はいくつかの部署に占められている。,占据,该建筑被多个部门占用。,ocupar,El edificio está ocupado por varios departamentos.,chiếm,Tòa nhà được chiếm bởi nhiều khoa.,ครอบครอง,อาคารถูกครอบครองโดยหลายแผนก,menempati,Gedung ditempati oleh beberapa departemen.
odd,It is odd that no one noticed the error.,이상한,아무도 그 오류를 발견하지 못했다는 것은 이상하다.,奇妙な,誰もその誤りに気づかなかったのは奇妙だ。,奇怪的,没有人注意到这个错误，这很奇怪。,extraño,Es extraño que nadie notara el error.,kỳ lạ,Thật kỳ lạ khi không ai nhận ra lỗi đó.,แปลก,แปลกที่ไม่มีใครสังเกตเห็นข้อผิดพลาด,aneh,Aneh bahwa tidak ada yang menyadari kesalahan itu.
offset,The benefits offset the costs of the project.,상쇄하다,이점이 프로젝트 비용을 상쇄한다.,相殺する,利点がプロジェクトのコストを相殺する。,抵消,收益抵消了项目的成本。,compensar,Los beneficios compensan los costos del proyecto.,bù đắp,Lợi ích bù đắp chi phí của dự án.,ชดเชย,ผลประโยชน์ชดเชยต้นทุนของโครงการ,mengimbangi,Manfaatnya mengimbangi biaya proyek.
ongoing,The ongoing debate about education reform continues.,진행 중인,교육 개혁에 대한 진행 중인 논쟁이 계속되고 있다.,進行中の,教育改革についての進行中の議論は続いている。,持续的,关于教育改革的持续辩论仍在继续。,en curso,El debate en curso sobre la reforma educativa continúa.,đang diễn ra,Cuộc tranh luận đang diễn ra về cải cách giáo dục vẫn tiếp tục.,ต่อเนื่อง,การถกเถียงต่อเนื่องเกี่ยวกับการปฏิรูปการศึกษายังคงดำเนินอยู่,berkelanjutan,Debat berkelanjutan tentang reformasi pendidikan terus berlanjut.
option,Students have the option to study abroad.,선택지,학생들은 유학할 선택지가 있다.,選択肢,学生には留学する選択肢がある。,选择,学生可以选择出国留学。,opción,Los estudiantes tienen la opción de estudiar en el extranjero.,lựa chọn,Sinh viên có lựa chọn du học.,ทางเลือก,นักศึกษามีทางเลือกในการไปเรียนต่างประเทศ,pilihan,Siswa memiliki pilihan untuk belajar di luar negeri.
orient,The program is oriented toward practical skills.,지향하다,그 프로그램은 실용적 기술을 지향한다.,方向づける,そのプログラムは実践的なスキルに方向づけられている。,导向,该项目以实践技能为导向。,orientar,El programa está orientado hacia habilidades prácticas.,định hướng,Chương trình được định hướng theo kỹ năng thực hành.,มุ่งเน้น,โปรแกรมมุ่งเน้นทักษะเชิงปฏิบัติ,mengorientasikan,Program diorientasikan pada keterampilan praktis.
outcome,The outcome of the election surprised many.,결과,선거 결과는 많은 사람을 놀라게 했다.,結果,選挙の結果は多くの人を驚かせた。,结果,选举结果让许多人感到惊讶。,resultado,El resultado de la elección sorprendió a muchos.,kết quả,Kết quả cuộc bầu cử đã làm nhiều người ngạc nhiên.,ผลลัพธ์,ผลลัพธ์ของการเลือกตั้งทำให้หลายคนประหลาดใจ,hasil,Hasil pemilu mengejutkan banyak orang.
output,The factory increased its output by 20%.,생산량,공장은 생산량을 20% 늘렸다.,産出量,工場は生産量を20%増加させた。,产量,工厂产量增加了20%。,producción,La fábrica aumentó su producción en un 20%.,sản lượng,Nhà máy đã tăng sản lượng thêm 20%.,ผลผลิต,โรงงานเพิ่มผลผลิตขึ้น 20%,output,Pabrik meningkatkan outputnya sebesar 20%.
overall,The overall quality of education has improved.,전반적인,교육의 전반적인 질이 향상되었다.,全体的な,教育の全体的な質は向上した。,总体的,教育的总体质量有所提高。,general,La calidad general de la educación ha mejorado.,tổng thể,Chất lượng giáo dục tổng thể đã được cải thiện.,โดยรวม,คุณภาพการศึกษาโดยรวมดีขึ้น,keseluruhan,Kualitas pendidikan secara keseluruhan telah meningkat.
overlap,The two courses overlap in content.,겹치다,두 과목은 내용이 겹친다.,重複する,二つのコースは内容が重複している。,重叠,两门课程在内容上有重叠。,superponerse,Los dos cursos se superponen en contenido.,trùng lặp,Hai khóa học trùng lặp về nội dung.,ทับซ้อน,ทั้งสองหลักสูตรทับซ้อนกันในเนื้อหา,tumpang tindih,Kedua kursus tumpang tindih dalam konten.
overseas,Many students choose to study overseas.,해외의,많은 학생들이 해외 유학을 선택한다.,海外の,多くの学生が海外留学を選ぶ。,海外的,许多学生选择出国留学。,en el extranjero,Muchos estudiantes eligen estudiar en el extranjero.,ở nước ngoài,Nhiều sinh viên chọn du học ở nước ngoài.,ต่างประเทศ,นักศึกษาหลายคนเลือกเรียนต่างประเทศ,di luar negeri,Banyak mahasiswa memilih belajar di luar negeri.
panel,A panel of experts discussed the findings.,위원회; 패널,전문가 패널이 연구 결과를 논의했다.,パネル,専門家のパネルが調査結果を議論した。,小组,专家小组讨论了研究结果。,panel,Un panel de expertos discutió los hallazgos.,hội đồng,Hội đồng chuyên gia đã thảo luận về các phát hiện.,คณะ,คณะผู้เชี่ยวชาญอภิปรายผลการวิจัย,panel,Sebuah panel ahli mendiskusikan temuan.
paradigm,The digital revolution created a new paradigm.,패러다임,디지털 혁명은 새로운 패러다임을 만들었다.,パラダイム,デジタル革命は新しいパラダイムを生み出した。,范式,数字革命创造了新的范式。,paradigma,La revolución digital creó un nuevo paradigma.,mô hình,Cuộc cách mạng số đã tạo ra một mô hình mới.,กระบวนทัศน์,การปฏิวัติดิจิทัลสร้างกระบวนทัศน์ใหม่,paradigma,Revolusi digital menciptakan paradigma baru.
paragraph,Each paragraph should contain one main idea.,단락,각 단락은 하나의 주요 아이디어를 포함해야 한다.,段落,各段落には一つの主要な考えが含まれるべきだ。,段落,每段应包含一个主要观点。,párrafo,Cada párrafo debe contener una idea principal.,đoạn văn,Mỗi đoạn văn nên chứa một ý chính.,ย่อหน้า,แต่ละย่อหน้าควรมีความคิดหลักหนึ่งข้อ,paragraf,Setiap paragraf harus berisi satu ide utama.
