english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
decade,The technology has improved dramatically over the past decade.,10년,기술은 지난 10년간 극적으로 발전했다.,10年,技術は過去10年間で劇的に向上した。,十年,在过去的十年中，技术得到了巨大的改进。,década,La tecnología ha mejorado drásticamente en la última década.,thập kỷ,Công nghệ đã cải thiện đáng kể trong thập kỷ qua.,ทศวรรษ,เทคโนโลยีพัฒนาอย่างมากในทศวรรษที่ผ่านมา,dekade,Teknologi telah meningkat secara dramatis selama dekade terakhir.
declare,The government declared a state of emergency.,선언하다,정부가 비상사태를 선언했다.,宣言する,政府は非常事態を宣言した。,宣布,政府宣布进入紧急状态。,declarar,El gobierno declaró el estado de emergencia.,tuyên bố,Chính phủ đã tuyên bố tình trạng khẩn cấp.,ประกาศ,รัฐบาลประกาศสถานการณ์ฉุกเฉิน,mendeklarasikan,Pemerintah mendeklarasikan keadaan darurat.
define,How do you define success?,정의하다,성공을 어떻게 정의합니까?,定義する,成功をどう定義しますか？,定义,你如何定义成功？,definir,¿Cómo defines el éxito?,định nghĩa,Bạn định nghĩa thành công như thế nào?,ให้คำจำกัดความ,คุณให้คำจำกัดความความสำเร็จอย่างไร,mendefinisikan,Bagaimana Anda mendefinisikan kesuksesan?
deliberate,The attack was a deliberate act of violence.,고의적인,그 공격은 고의적인 폭력 행위였다.,意図的な,その攻撃は意図的な暴力行為だった。,蓄意的,这次袭击是蓄意的暴力行为。,deliberado,El ataque fue un acto deliberado de violencia.,cố ý,Cuộc tấn công là hành vi bạo lực có chủ đích.,จงใจ,การโจมตีเป็นการกระทำรุนแรงโดยจงใจ,disengaja,Serangan itu adalah tindakan kekerasan yang disengaja.
deliver,The courier will deliver the package tomorrow.,배달하다,택배가 내일 소포를 배달할 것이다.,届ける,宅配業者が明日荷物を届ける。,递送,快递员明天会递送包裹。,entregar,El mensajero entregará el paquete mañana.,giao,Người giao hàng sẽ giao gói hàng vào ngày mai.,จัดส่ง,พนักงานส่งของจะจัดส่งพัสดุพรุ่งนี้,mengirim,Kurir akan mengirim paket besok.
demand,The demand for organic food is increasing.,수요,유기농 식품에 대한 수요가 증가하고 있다.,需要,有機食品の需要が増加している。,需求,对有机食品的需求正在增加。,demanda,La demanda de alimentos orgánicos está aumentando.,nhu cầu,Nhu cầu thực phẩm hữu cơ đang tăng lên.,ความต้องการ,ความต้องการอาหารออร์แกนิกกำลังเพิ่มขึ้น,permintaan,Permintaan makanan organik semakin meningkat.
deny,The suspect denied all charges.,부인하다,용의자는 모든 혐의를 부인했다.,否定する,容疑者はすべての容疑を否定した。,否认,嫌疑人否认了所有指控。,negar,El sospechoso negó todos los cargos.,phủ nhận,Nghi phạm phủ nhận tất cả các cáo buộc.,ปฏิเสธ,ผู้ต้องสงสัยปฏิเสธข้อกล่าวหาทั้งหมด,menyangkal,Tersangka menyangkal semua tuduhan.
derive,Many English words are derived from Latin.,파생되다,많은 영어 단어가 라틴어에서 파생되었다.,由来する,多くの英語の単語はラテン語に由来する。,源自,许多英语单词源自拉丁语。,derivar,Muchas palabras en inglés se derivan del latín.,bắt nguồn,Nhiều từ tiếng Anh bắt nguồn từ tiếng Latin.,มาจาก,คำภาษาอังกฤษหลายคำมาจากภาษาละติน,berasal,Banyak kata bahasa Inggris berasal dari bahasa Latin.
design,She designed a new logo for the company.,디자인하다,그녀는 회사의 새 로고를 디자인했다.,デザインする,彼女は会社の新しいロゴをデザインした。,设计,她为公司设计了新标志。,diseñar,Ella diseñó un nuevo logotipo para la empresa.,thiết kế,Cô ấy đã thiết kế logo mới cho công ty.,ออกแบบ,เธอออกแบบโลโก้ใหม่ให้บริษัท,mendesain,Dia mendesain logo baru untuk perusahaan.
despite,Despite the rain they continued the match.,에도 불구하고,비에도 불구하고 그들은 경기를 계속했다.,にもかかわらず,雨にもかかわらず試合を続けた。,尽管,尽管下雨，他们继续了比赛。,a pesar de,A pesar de la lluvia continuaron el partido.,bất chấp,Bất chấp mưa họ vẫn tiếp tục trận đấu.,แม้ว่า,แม้ว่าจะฝนตกพวกเขายังคงแข่งขันต่อ,meskipun,Meskipun hujan mereka melanjutkan pertandingan.
detect,The sensor can detect small changes in temperature.,감지하다,센서가 온도의 작은 변화를 감지할 수 있다.,検出する,センサーは温度の小さな変化を検出できる。,检测,传感器可以检测温度的微小变化。,detectar,El sensor puede detectar pequeños cambios de temperatura.,phát hiện,Cảm biến có thể phát hiện những thay đổi nhỏ về nhiệt độ.,ตรวจจับ,เซ็นเซอร์สามารถตรวจจับการเปลี่ยนแปลงเล็กน้อยของอุณหภูมิ,mendeteksi,Sensor dapat mendeteksi perubahan suhu yang kecil.
determine,The test will determine your level of English.,결정하다,그 시험은 당신의 영어 수준을 결정할 것이다.,決定する,そのテストはあなたの英語レベルを決定する。,确定,考试将确定你的英语水平。,determinar,La prueba determinará tu nivel de inglés.,xác định,Bài kiểm tra sẽ xác định trình độ tiếng Anh của bạn.,กำหนด,การทดสอบจะกำหนดระดับภาษาอังกฤษของคุณ,menentukan,Tes akan menentukan tingkat bahasa Inggris Anda.
device,Smartphones are the most popular electronic devices.,장치,스마트폰은 가장 인기 있는 전자 장치이다.,機器,スマートフォンは最も人気のある電子機器だ。,设备,智能手机是最受欢迎的电子设备。,dispositivo,Los teléfonos inteligentes son los dispositivos electrónicos más populares.,thiết bị,Điện thoại thông minh là thiết bị điện tử phổ biến nhất.,อุปกรณ์,สมาร์ทโฟนเป็นอุปกรณ์อิเล็กทรอนิกส์ที่ได้รับความนิยมมากที่สุด,perangkat,Ponsel pintar adalah perangkat elektronik paling populer.
devote,She devoted her life to helping others.,헌신하다,그녀는 다른 사람을 돕는 데 인생을 헌신했다.,捧げる,彼女は他者を助けることに人生を捧げた。,献身,她把一生献给了帮助他人。,dedicar,Ella dedicó su vida a ayudar a otros.,cống hiến,Cô ấy đã cống hiến cuộc đời mình để giúp đỡ người khác.,อุทิศ,เธออุทิศชีวิตเพื่อช่วยเหลือผู้อื่น,mengabdikan,Dia mengabdikan hidupnya untuk membantu orang lain.
dimension,The room has unusual dimensions.,차원; 크기,그 방은 특이한 크기를 가지고 있다.,寸法,その部屋は珍しい寸法を持っている。,尺寸,这个房间有不寻常的尺寸。,dimensión,La habitación tiene dimensiones inusuales.,kích thước,Phòng có kích thước bất thường.,มิติ,ห้องนี้มีมิติที่ผิดปกติ,dimensi,Ruangan itu memiliki dimensi yang tidak biasa.
diminish,The value of the currency has diminished.,줄어들다,통화의 가치가 줄어들었다.,減少する,通貨の価値が減少した。,减少,货币的价值已经减少了。,disminuir,El valor de la moneda ha disminuido.,giảm đi,Giá trị của đồng tiền đã giảm đi.,ลดลง,มูลค่าของสกุลเงินลดลง,berkurang,Nilai mata uang telah berkurang.
discipline,Good discipline is important in the classroom.,규율,교실에서 좋은 규율이 중요하다.,規律,教室では良い規律が重要だ。,纪律,良好的纪律在课堂上很重要。,disciplina,La buena disciplina es importante en el aula.,kỷ luật,Kỷ luật tốt rất quan trọng trong lớp học.,วินัย,วินัยที่ดีมีความสำคัญในห้องเรียน,disiplin,Disiplin yang baik penting di dalam kelas.
