english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
apprehension,There is growing apprehension about the ethical implications of artificial intelligence.,우려,인공 지능의 윤리적 함의에 대한 우려가 커지고 있다.,懸念,人工知能の倫理的影響についての懸念が高まっている。,担忧,人们对人工智能的伦理影响日益担忧。,aprensión,Existe una creciente aprensión sobre las implicaciones éticas de la inteligencia artificial.,lo ngại,Có sự lo ngại ngày càng tăng về các hệ quả đạo đức của trí tuệ nhân tạo.,ความกังวล,มีความกังวลที่เพิ่มขึ้นเกี่ยวกับผลกระทบทางจริยธรรมของปัญญาประดิษฐ์,kekhawatiran,Ada kekhawatiran yang meningkat tentang implikasi etis kecerdasan buatan.
arbitrary,The selection criteria appeared arbitrary and lacked any scientific justification.,임의의,선정 기준은 임의적으로 보였으며 과학적 정당성이 부족했다.,恣意的な,選定基準は恣意的に見え科学的な正当性を欠いていた。,任意的,选择标准看起来是任意的且缺乏任何科学依据。,arbitrario,Los criterios de selección parecían arbitrarios y carecían de justificación científica.,tùy tiện,Các tiêu chí lựa chọn có vẻ tùy tiện và thiếu bất kỳ cơ sở khoa học nào.,ตามอำเภอใจ,เกณฑ์การคัดเลือกดูเหมือนตามอำเภอใจและขาดเหตุผลทางวิทยาศาสตร์,sewenang-wenang,Kriteria seleksi tampak sewenang-wenang dan tidak memiliki justifikasi ilmiah.
archaic,Some archaic legal terms remain embedded in modern constitutional documents.,고어의,일부 고어 법률 용어는 현대 헌법 문서에 여전히 포함되어 있다.,古風な,いくつかの古風な法律用語は現代の憲法文書に組み込まれたままだ。,古老的,一些古老的法律术语仍嵌入现代宪法文件中。,arcaico,Algunos términos legales arcaicos permanecen integrados en documentos constitucionales modernos.,cổ xưa,Một số thuật ngữ pháp lý cổ xưa vẫn tồn tại trong các văn bản hiến pháp hiện đại.,โบราณ,คำศัพท์กฎหมายโบราณบางคำยังคงฝังอยู่ในเอกสารรัฐธรรมนูญสมัยใหม่,kuno,Beberapa istilah hukum kuno tetap tertanam dalam dokumen konstitusi modern.
arduous,The arduous process of peer review ensures academic publication quality standards.,힘든,동료 심사의 힘든 과정은 학술 출판 품질 기준을 보장한다.,困難な,ピアレビューの困難なプロセスは学術出版の品質基準を確保する。,艰巨的,同行评审的艰巨过程确保了学术出版的质量标准。,arduo,El arduo proceso de revisión por pares asegura los estándares de calidad de publicación.,gian khổ,Quy trình phản biện gian khổ đảm bảo tiêu chuẩn chất lượng xuất bản học thuật.,ลำบาก,กระบวนการตรวจสอบโดยผู้ทรงคุณวุฒิที่ลำบากรับประกันมาตรฐานคุณภาพ,sulit,Proses tinjauan sejawat yang sulit memastikan standar kualitas publikasi akademis.
articulate,The student was able to articulate complex theories with remarkable clarity.,명확히 표현하다,그 학생은 복잡한 이론을 놀라운 명확성으로 표현할 수 있었다.,明確に述べる,学生は複雑な理論を驚くほどの明確さで述べることができた。,清晰表达,该学生能够以非凡的清晰度清晰表达复杂理论。,articular,El estudiante pudo articular teorías complejas con notable claridad.,diễn đạt,Sinh viên có thể diễn đạt các lý thuyết phức tạp với sự rõ ràng đáng chú ý.,อธิบายชัดเจน,นักศึกษาสามารถอธิบายทฤษฎีที่ซับซ้อนได้อย่างชัดเจนอย่างน่าทึ่ง,mengartikulasikan,Mahasiswa mampu mengartikulasikan teori kompleks dengan kejelasan luar biasa.
ascertain,Investigators worked diligently to ascertain the cause of the structural failure.,확인하다,조사관들은 구조적 결함의 원인을 확인하기 위해 부지런히 일했다.,確認する,調査員は構造的破損の原因を確認するために勤勉に取り組んだ。,查明,调查人员努力工作以查明结构故障的原因。,determinar,Los investigadores trabajaron diligentemente para determinar la causa del fallo estructural.,xác định,Các điều tra viên làm việc chăm chỉ để xác định nguyên nhân hư hỏng cấu trúc.,ตรวจสอบให้แน่ใจ,นักสืบทำงานอย่างขยันขันแข็งเพื่อตรวจสอบสาเหตุของความล้มเหลวทางโครงสร้าง,memastikan,Penyelidik bekerja keras untuk memastikan penyebab kegagalan struktural.
aspiration,Her aspiration to become a neurosurgeon motivated years of dedicated study.,열망,신경외과 의사가 되려는 그녀의 열망은 수년간의 헌신적인 공부를 이끌었다.,志望,神経外科医になるという志望が何年もの献身的な勉強を動機づけた。,抱负,成为神经外科医生的抱负激励了她多年的刻苦学习。,aspiración,Su aspiración de convertirse en neurocirujana motivó años de estudio dedicado.,khát vọng,Khát vọng trở thành bác sĩ phẫu thuật thần kinh đã thúc đẩy nhiều năm học tập.,ความมุ่งมั่น,ความมุ่งมั่นที่จะเป็นศัลยแพทย์ประสาทเป็นแรงจูงใจในการเรียนหลายปี,aspirasi,Aspirasinya menjadi ahli bedah saraf memotivasinya belajar bertahun-tahun.
assertion,The author's central assertion was supported by extensive statistical evidence.,주장,저자의 핵심 주장은 광범위한 통계적 증거로 뒷받침되었다.,主張,著者の中心的主張は広範な統計的証拠によって裏付けられた。,断言,作者的核心断言得到了大量统计证据的支持。,afirmación,La afirmación central del autor fue respaldada por amplia evidencia estadística.,khẳng định,Khẳng định chính của tác giả được hỗ trợ bởi bằng chứng thống kê rộng rãi.,การยืนยัน,การยืนยันหลักของผู้เขียนได้รับการสนับสนุนจากหลักฐานทางสถิติจำนวนมาก,pernyataan,Pernyataan utama penulis didukung oleh bukti statistik yang luas.
assiduous,The assiduous researcher spent months verifying every data point meticulously.,근면한,근면한 연구자는 모든 데이터 포인트를 꼼꼼히 확인하는 데 수개월을 보냈다.,勤勉な,勤勉な研究者はすべてのデータポイントを入念に検証するのに数ヶ月を費やした。,勤勉的,勤勉的研究人员花了数月仔细核实每个数据点。,asiduo,El investigador asiduo pasó meses verificando cada dato meticulosamente.,cần cù,Nhà nghiên cứu cần cù đã dành nhiều tháng xác minh từng điểm dữ liệu.,ขยันขันแข็ง,นักวิจัยผู้ขยันขันแข็งใช้เวลาหลายเดือนตรวจสอบข้อมูลทุกจุดอย่างพิถีพิถัน,rajin,Peneliti yang rajin menghabiskan berbulan-bulan memverifikasi setiap titik data dengan teliti.
asylum,Political asylum is a fundamental right recognized under international law.,망명,정치적 망명은 국제법에 의해 인정되는 기본적 권리이다.,亡命,政治亡命は国際法の下で認められた基本的権利である。,庇护,政治庇护是国际法承认的基本权利。,asilo,El asilo político es un derecho fundamental reconocido por el derecho internacional.,tị nạn,Quyền tị nạn chính trị là quyền cơ bản được công nhận theo luật quốc tế.,การลี้ภัย,การลี้ภัยทางการเมืองเป็นสิทธิขั้นพื้นฐานที่ได้รับการยอมรับภายใต้กฎหมายระหว่างประเทศ,suaka,Suaka politik adalah hak fundamental yang diakui berdasarkan hukum internasional.
