english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
annotate,Students were asked to annotate the primary source documents with critical observations.,주석을 달다,학생들은 1차 사료 문서에 비판적 관찰을 주석으로 달도록 요청받았다.,注釈を付ける,学生は一次資料に批判的な観察を注釈として付けるよう求められた。,注释,学生被要求对原始资料文件添加批判性注释。,anotar,Se les pidió a los estudiantes que anotaran los documentos de fuentes primarias con observaciones críticas.,chú thích,Sinh viên được yêu cầu chú thích các tài liệu nguồn gốc với những nhận xét phê bình.,ใส่คำอธิบาย,นักศึกษาได้รับมอบหมายให้ใส่คำอธิบายเอกสารแหล่งข้อมูลปฐมภูมิด้วยข้อสังเกตเชิงวิพากษ์,memberi anotasi,Mahasiswa diminta untuk memberi anotasi pada dokumen sumber primer dengan pengamatan kritis.
anomaly,The data set contained a statistical anomaly that required further investigation.,이상; 변칙,데이터 세트에 추가 조사가 필요한 통계적 이상이 포함되어 있었다.,異常; 変則,データセットにはさらなる調査を要する統計的異常が含まれていた。,异常,数据集包含一个需要进一步调查的统计异常。,anomalía,El conjunto de datos contenía una anomalía estadística que requería mayor investigación.,sự bất thường,Bộ dữ liệu chứa một bất thường thống kê cần được điều tra thêm.,ความผิดปกติ,ชุดข้อมูลมีความผิดปกติทางสถิติที่ต้องการการสืบสวนเพิ่มเติม,anomali,Kumpulan data tersebut mengandung anomali statistik yang memerlukan penyelidikan lebih lanjut.
antagonist,"In the novel, the antagonist represents the corrupting influence of unchecked power.",적대자,소설에서 적대자는 견제되지 않은 권력의 부패적 영향을 상징한다.,敵対者,小説では敵対者が抑制されない権力の腐敗的影響を象徴している。,对手; 反派,在小说中，反派代表着不受制约的权力的腐化影响。,antagonista,"En la novela, el antagonista representa la influencia corruptora del poder descontrolado.",kẻ phản diện,"Trong tiểu thuyết, kẻ phản diện đại diện cho ảnh hưởng tha hóa của quyền lực không bị kiểm soát.",ตัวร้าย,ในนวนิยาย ตัวร้ายเป็นตัวแทนของอิทธิพลที่ทำให้เสื่อมเสียจากอำนาจที่ไม่ถูกควบคุม,antagonis,"Dalam novel tersebut, antagonis mewakili pengaruh korupsi dari kekuasaan yang tidak terkendali."
appease,The government offered subsidies to appease the discontented farming communities.,달래다,정부는 불만을 가진 농업 공동체를 달래기 위해 보조금을 제공했다.,なだめる,政府は不満を持つ農業コミュニティをなだめるために補助金を提供した。,安抚,政府提供补贴以安抚不满的农业社区。,apaciguar,El gobierno ofreció subsidios para apaciguar a las comunidades agrícolas descontentas.,xoa dịu,Chính phủ đưa ra trợ cấp để xoa dịu các cộng đồng nông nghiệp bất mãn.,สงบ,รัฐบาลเสนอเงินอุดหนุนเพื่อสงบชุมชนเกษตรกรที่ไม่พอใจ,menenangkan,Pemerintah menawarkan subsidi untuk menenangkan komunitas petani yang tidak puas.
applaud,Critics applaud the documentary for its unflinching portrayal of social inequality.,박수를 보내다; 칭찬하다,비평가들은 사회적 불평등을 거침없이 묘사한 다큐멘터리에 칭찬을 보냈다.,拍手を送る; 称賛する,批評家はこのドキュメンタリーの社会的不平等の率直な描写を称賛している。,称赞,评论家们称赞这部纪录片对社会不平等的直面描绘。,aplaudir,Los críticos aplauden el documental por su retrato sin tapujos de la desigualdad social.,hoan nghênh,Các nhà phê bình hoan nghênh bộ phim tài liệu vì sự miêu tả không né tránh về bất bình đẳng xã hội.,ชื่นชม,นักวิจารณ์ชื่นชมสารคดีเรื่องนี้สำหรับการนำเสนอความเหลื่อมล้ำทางสังคมอย่างตรงไปตรงมา,memuji,Kritikus memuji dokumenter tersebut karena penggambarannya yang tegas tentang ketidaksetaraan sosial.
apportion,The committee will apportion research funding based on departmental performance metrics.,배분하다,위원회는 부서별 성과 지표를 기반으로 연구 자금을 배분할 것이다.,配分する,委員会は部門の業績指標に基づいて研究資金を配分する。,分配,委员会将根据部门绩效指标分配研究资金。,repartir,El comité repartirá los fondos de investigación según las métricas de rendimiento departamental.,phân bổ,Ủy ban sẽ phân bổ kinh phí nghiên cứu dựa trên các chỉ số hiệu suất của từng bộ phận.,จัดสรร,คณะกรรมการจะจัดสรรเงินทุนวิจัยตามตัวชี้วัดผลงานของแต่ละแผนก,membagikan,Komite akan membagikan dana penelitian berdasarkan metrik kinerja departemen.
appraise,An independent panel was brought in to appraise the effectiveness of the new curriculum.,평가하다,새 교육 과정의 효과를 평가하기 위해 독립 패널이 초빙되었다.,評価する,新しいカリキュラムの効果を評価するために独立した委員会が招かれた。,评估,一个独立小组被邀请来评估新课程的有效性。,evaluar,Se trajo un panel independiente para evaluar la efectividad del nuevo currículo.,thẩm định,Một hội đồng độc lập được mời đến để thẩm định hiệu quả của chương trình giảng dạy mới.,ประเมิน,คณะกรรมการอิสระถูกเชิญมาเพื่อประเมินประสิทธิภาพของหลักสูตรใหม่,menilai,Sebuah panel independen diundang untuk menilai efektivitas kurikulum baru.
apprehend,The authorities were able to apprehend the suspect within twenty-four hours.,체포하다; 이해하다,당국은 24시간 이내에 용의자를 체포할 수 있었다.,逮捕する; 理解する,当局は24時間以内に容疑者を逮捕することができた。,逮捕; 理解,当局在二十四小时内逮捕了嫌疑人。,aprehender,Las autoridades pudieron aprehender al sospechoso en veinticuatro horas.,bắt giữ,Các cơ quan chức năng đã bắt giữ được nghi phạm trong vòng hai mươi bốn giờ.,จับกุม,เจ้าหน้าที่สามารถจับกุมผู้ต้องสงสัยได้ภายในยี่สิบสี่ชั่วโมง,menangkap,Pihak berwenang mampu menangkap tersangka dalam waktu dua puluh empat jam.
apt,Her analogy was apt and made the complex theory accessible to the audience.,적절한,그녀의 비유는 적절하여 복잡한 이론을 청중이 이해할 수 있게 해주었다.,適切な,彼女の比喩は適切で、複雑な理論を聴衆にわかりやすくした。,恰当的,她的比喻很恰当，使复杂的理论变得通俗易懂。,apto,Su analogía fue apta e hizo la teoría compleja accesible para la audiencia.,thích hợp,Phép so sánh của cô ấy rất thích hợp và giúp lý thuyết phức tạp trở nên dễ hiểu cho khán giả.,เหมาะสม,การเปรียบเทียบของเธอเหมาะสมและทำให้ทฤษฎีที่ซับซ้อนเข้าถึงผู้ฟังได้,tepat,Analoginya tepat dan membuat teori yang kompleks dapat dipahami oleh audiens.
arable,Only a small percentage of the country's land is classified as arable.,경작 가능한,그 나라의 토지 중 작은 비율만이 경작 가능한 것으로 분류된다.,耕作可能な,その国の土地のわずかな割合だけが耕作可能と分類されている。,可耕的,该国只有一小部分土地被归类为可耕地。,cultivable,Solo un pequeño porcentaje de la tierra del país se clasifica como cultivable.,có thể canh tác,Chỉ một tỷ lệ nhỏ đất đai của quốc gia được phân loại là có thể canh tác.,เหมาะแก่การเพาะปลูก,มีเพียงส่วนน้อยของที่ดินในประเทศที่จัดเป็นพื้นที่เหมาะแก่การเพาะปลูก,dapat ditanami,Hanya sebagian kecil lahan negara yang diklasifikasikan sebagai dapat ditanami.
