english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
misgiving,"She had misgivings about the proposed merger.",불안감,"그녀는 제안된 합병에 대해 불안감을 가지고 있었다.",不安,"彼女は提案された合併に不安を抱いていた。",疑虑,"她对拟议的合并有疑虑。",recelo,"Tenía recelos sobre la fusión propuesta.",lo ngại,"Cô ấy có lo ngại về việc sáp nhập được đề xuất.",ความกังวล,"เธอมีความกังวลเกี่ยวกับการควบรวมที่เสนอ",kekhawatiran,"Dia memiliki kekhawatiran tentang merger yang diusulkan."
misnomer,"Calling it a free service is a misnomer.",잘못된 명칭,"그것을 무료 서비스라고 부르는 것은 잘못된 명칭이다.",誤称,"それを無料サービスと呼ぶのは誤称である。",误称,"称它为免费服务是一种误称。",nombre inapropiado,"Llamarlo un servicio gratuito es un nombre inapropiado.",tên gọi sai,"Gọi nó là dịch vụ miễn phí là tên gọi sai.",ชื่อที่ผิด,"การเรียกมันว่าบริการฟรีเป็นชื่อที่ผิด",salah sebutan,"Menyebutnya layanan gratis adalah salah sebutan."
mold,"Education can mold young minds for the future.",형성하다,"교육은 미래를 위해 젊은 정신을 형성할 수 있다.",形成する,"教育は将来のために若い心を形成することができる。",塑造,"教育可以为未来塑造年轻的心灵。",moldear,"La educación puede moldear las mentes jóvenes para el futuro.",khuôn đúc,"Giáo dục có thể khuôn đúc tâm trí trẻ cho tương lai.",หล่อหลอม,"การศึกษาสามารถหล่อหลอมจิตใจของเยาวชนเพื่ออนาคต",membentuk,"Pendidikan dapat membentuk pikiran muda untuk masa depan."
monumental,"The discovery was a monumental achievement in science.",기념비적인,"그 발견은 과학에서 기념비적인 업적이었다.",記念碑的な,"その発見は科学における記念碑的な業績だった。",不朽的,"这一发现是科学上的不朽成就。",monumental,"El descubrimiento fue un logro monumental en la ciencia.",to lớn,"Phát hiện này là thành tựu to lớn trong khoa học.",ยิ่งใหญ่,"การค้นพบนี้เป็นความสำเร็จที่ยิ่งใหญ่ในวิทยาศาสตร์",monumental,"Penemuan itu merupakan pencapaian monumental dalam sains."
morbid,"His morbid fascination with crime novels worried his parents.",병적인,"범죄 소설에 대한 그의 병적인 매력은 부모를 걱정시켰다.",病的な,"犯罪小説への彼の病的な執着は両親を心配させた。",病态的,"他对犯罪小说的病态迷恋让父母担忧。",mórbido,"Su fascinación mórbida por las novelas de crímenes preocupaba a sus padres.",bệnh hoạn,"Niềm say mê bệnh hoạn với tiểu thuyết tội phạm khiến bố mẹ anh lo lắng.",วิปริต,"ความหลงใหลอย่างวิปริตในนวนิยายอาชญากรรมทำให้พ่อแม่เขากังวล",tidak wajar,"Ketertarikan tidak wajarnya pada novel kriminal membuat orang tuanya khawatir."
motif,"The floral motif appears throughout the artist's work.",모티프,"꽃 모티프는 그 예술가의 작품 전반에 나타난다.",モチーフ,"花のモチーフはその芸術家の作品全体に現れている。",主题,"花卉主题贯穿艺术家的作品。",motivo,"El motivo floral aparece a lo largo de la obra del artista.",hoa văn,"Hoa văn hoa xuất hiện xuyên suốt tác phẩm của nghệ sĩ.",ลวดลาย,"ลวดลายดอกไม้ปรากฏอยู่ทั่วผลงานของศิลปิน",motif,"Motif bunga muncul di seluruh karya seniman."
mourn,"The nation mourned the loss of a beloved leader.",애도하다,"국민은 사랑받는 지도자의 죽음을 애도했다.",嘆く,"国民は愛された指導者の死を嘆いた。",哀悼,"全国哀悼一位深受爱戴的领导人的逝世。",llorar,"La nación lloró la pérdida de un líder querido.",thương tiếc,"Cả nước thương tiếc sự ra đi của vị lãnh đạo được yêu mến.",ไว้อาลัย,"ประเทศไว้อาลัยการสูญเสียผู้นำที่เป็นที่รัก",berduka,"Bangsa berduka atas kehilangan pemimpin yang dicintai."
mulch,"Gardeners use mulch to protect plant roots from extreme temperatures.",멀칭,"정원사들은 극한 온도로부터 식물 뿌리를 보호하기 위해 멀칭을 사용한다.",マルチ,"園芸家は極端な温度から植物の根を保護するためにマルチを使用する。",覆盖物,"园丁使用覆盖物来保护植物根部免受极端温度影响。",mantillo,"Los jardineros usan mantillo para proteger las raíces de temperaturas extremas.",lớp phủ,"Người làm vườn dùng lớp phủ để bảo vệ rễ cây khỏi nhiệt độ khắc nghiệt.",วัสดุคลุมดิน,"ชาวสวนใช้วัสดุคลุมดินเพื่อปกป้องรากพืชจากอุณหภูมิสุดขั้ว",mulsa,"Pekebun menggunakan mulsa untuk melindungi akar tanaman dari suhu ekstrem."
mutate,"Viruses can mutate rapidly and become resistant to treatment.",돌연변이하다,"바이러스는 빠르게 돌연변이하여 치료에 저항력을 가질 수 있다.",突然変異する,"ウイルスは急速に突然変異し治療に耐性を持つようになる。",突变,"病毒可以迅速突变并变得对治疗产生抗药性。",mutar,"Los virus pueden mutar rápidamente y volverse resistentes al tratamiento.",đột biến,"Virus có thể đột biến nhanh chóng và trở nên kháng thuốc.",กลายพันธุ์,"ไวรัสสามารถกลายพันธุ์อย่างรวดเร็วและดื้อต่อการรักษา",bermutasi,"Virus dapat bermutasi dengan cepat dan menjadi resisten terhadap pengobatan."
mystify,"The magician's tricks mystified the entire audience.",당혹시키다,"마술사의 묘기는 관객 전체를 당혹시켰다.",困惑させる,"マジシャンのトリックは観客全体を困惑させた。",迷惑,"魔术师的把戏使全场观众迷惑不解。",desconcertar,"Los trucos del mago desconcertaron a toda la audiencia.",làm bí ẩn,"Các trò ảo thuật làm bí ẩn toàn bộ khán giả.",ทำให้งุนงง,"กลของนักมายากลทำให้ผู้ชมทั้งหมดงุนงง",membingungkan,"Trik pesulap itu membingungkan seluruh penonton."
stakeholder,"All stakeholders were invited to participate in the consultation process.",이해관계자,"모든 이해관계자가 협의 과정에 참여하도록 초대되었다.",利害関係者,"すべての利害関係者が協議プロセスへの参加に招待された。",利益相关者,"所有利益相关者都被邀请参与协商过程。",parte interesada,"Todas las partes interesadas fueron invitadas a participar en el proceso de consulta.",bên liên quan,"Tất cả các bên liên quan được mời tham gia quá trình tham vấn.",ผู้มีส่วนได้ส่วนเสีย,"ผู้มีส่วนได้ส่วนเสียทั้งหมดได้รับเชิญให้เข้าร่วมในกระบวนการปรึกษาหารือ",pemangku kepentingan,"Semua pemangku kepentingan diundang untuk berpartisipasi dalam proses konsultasi."
stance,"The government took a firm stance against illegal deforestation.",입장,"정부는 불법 삼림 벌채에 대해 단호한 입장을 취했다.",姿勢,"政府は違法な森林伐採に対して断固たる姿勢を取った。",立场,"政府对非法砍伐森林采取了坚定立场。",postura,"El gobierno adoptó una postura firme contra la deforestación ilegal.",lập trường,"Chính phủ có lập trường kiên quyết chống phá rừng bất hợp pháp.",จุดยืน,"รัฐบาลมีจุดยืนที่แน่วแน่ต่อการตัดไม้ทำลายป่าที่ผิดกฎหมาย",sikap,"Pemerintah mengambil sikap tegas terhadap deforestasi ilegal."
stark,"There is a stark contrast between urban wealth and rural poverty.",극명한,"도시의 부와 농촌의 빈곤 사이에는 극명한 대조가 있다.",際立った,"都市の富と農村の貧困の間には際立った対照がある。",鲜明的,"城市财富和农村贫困之间存在鲜明的对比。",marcado,"Existe un marcado contraste entre la riqueza urbana y la pobreza rural.",rõ rệt,"Có sự tương phản rõ rệt giữa sự giàu có đô thị và nghèo đói nông thôn.",ชัดเจน,"มีความแตกต่างอย่างชัดเจนระหว่างความมั่งคั่งในเมืองและความยากจนในชนบท",mencolok,"Ada kontras yang mencolok antara kekayaan perkotaan dan kemiskinan pedesaan."
